CustomerID,recency,frequency,monetary,R_score,F_score,M_score,RF_score,segment
15315.0,65,2,570.5,3,3,3,33,Need Attention
15316.0,327,1,165.0,1,1,1,11,Hibernating
15318.0,4,1,312.62,5,1,2,51,New Customers
15319.0,284,1,204.5,1,1,1,11,Hibernating
15320.0,45,1,267.13,3,1,2,31,About to Slip
15321.0,71,3,2748.31,3,3,5,33,Need Attention
15322.0,86,1,679.68,2,1,3,21,Hibernating
15325.0,104,1,161.74,2,1,1,21,Hibernating
15326.0,334,1,311.71,1,1,2,11,Hibernating
15327.0,53,1,208.75,3,1,1,31,About to Slip
15329.0,40,3,1049.7,3,3,4,33,Need Attention
15330.0,33,2,714.96,4,3,3,43,Potential Loyalists
15332.0,367,4,1661.06,1,4,4,14,At-Risk
15333.0,209,1,1028.56,1,1,4,11,Hibernating
15334.0,157,3,350.82,2,3,2,23,At-Risk
15335.0,54,1,170.22,3,1,1,31,About to Slip
15339.0,67,2,574.07,3,3,3,33,Need Attention
15341.0,81,1,2020.52,2,1,4,21,Hibernating
15342.0,130,1,406.09,2,1,2,21,Hibernating
15343.0,88,1,364.5,2,1,2,21,Hibernating
15344.0,1,3,563.94,5,3,3,53,Potential Loyalists
15345.0,46,1,393.54,3,1,2,31,About to Slip
15346.0,333,1,252.42,1,1,2,11,Hibernating
15347.0,367,1,201.6,1,1,1,11,Hibernating
15348.0,73,1,158.04,2,1,1,21,Hibernating
15349.0,159,2,463.91,2,3,2,23,At-Risk
15350.0,374,1,115.65,1,1,1,11,Hibernating
15351.0,13,7,1934.66,5,5,4,55,Champions
15353.0,255,2,770.12,1,3,3,13,At-Risk
15355.0,30,2,277.05,4,3,2,43,Potential Loyalists
15356.0,32,10,2718.03,4,5,5,45,Loyal Customers
15358.0,5,22,8347.2,5,5,5,55,Champions
15360.0,40,1,427.93,3,1,2,31,About to Slip
15361.0,362,1,418.92,1,1,2,11,Hibernating
15363.0,373,1,326.0,1,1,2,11,Hibernating
15364.0,96,2,913.19,2,3,3,23,At-Risk
15365.0,26,7,2314.32,4,5,5,45,Loyal Customers
15366.0,76,2,602.51,2,3,3,23,At-Risk
15367.0,58,4,1877.59,3,4,4,34,Loyal Customers
15368.0,22,1,446.94,4,1,2,41,Promising
15370.0,41,7,2386.05,3,5,5,35,Loyal Customers
15372.0,138,1,2007.4,2,1,4,21,Hibernating
15373.0,9,12,2415.91,5,5,5,55,Champions
15374.0,129,1,168.0,2,1,1,21,Hibernating
15376.0,41,3,1221.56,3,3,4,33,Need Attention
15379.0,170,7,3703.29,2,5,5,25,Can't Lose
15380.0,9,5,1690.26,5,4,4,54,Champions
15381.0,214,2,596.85,1,3,3,13,At-Risk
15382.0,15,6,5955.71,4,5,5,45,Loyal Customers
15384.0,170,2,642.41,2,3,3,23,At-Risk
15385.0,41,1,316.88,3,1,2,31,About to Slip
15386.0,187,1,394.14,1,1,2,11,Hibernating
15388.0,271,1,140.54,1,1,1,11,Hibernating
15389.0,173,1,500.0,2,1,3,21,Hibernating
15392.0,5,4,1535.53,5,4,4,54,Champions
15393.0,17,2,231.86,4,3,1,43,Potential Loyalists
15394.0,10,4,2183.54,5,4,5,54,Champions
15395.0,326,1,107.45,1,1,1,11,Hibernating
15396.0,113,1,288.18,2,1,2,21,Hibernating
15397.0,290,1,94.0,1,1,1,11,Hibernating
15398.0,17,2,1345.53,4,3,4,43,Potential Loyalists
15399.0,2,3,815.77,5,3,3,53,Potential Loyalists
15400.0,93,5,716.2,2,4,3,24,At-Risk
15402.0,149,2,626.77,2,3,3,23,At-Risk
15405.0,190,1,349.1,1,1,2,11,Hibernating
15406.0,32,2,510.71,4,3,3,43,Potential Loyalists
15407.0,34,4,1046.74,3,4,4,34,Loyal Customers
15408.0,265,1,267.18,1,1,2,11,Hibernating
15410.0,85,8,3450.84,2,5,5,25,Can't Lose
15411.0,27,4,1348.93,4,4,4,44,Loyal Customers
15412.0,172,1,190.53,2,1,1,21,Hibernating
15414.0,10,3,774.9,5,3,3,53,Potential Loyalists
15415.0,314,1,559.61,1,1,3,11,Hibernating
15416.0,65,4,3984.32,3,4,5,34,Loyal Customers
15417.0,86,1,508.8,2,1,3,21,Hibernating
15419.0,25,1,135.86,4,1,1,41,Promising
15421.0,59,4,950.36,3,4,4,34,Loyal Customers
15422.0,324,2,97.7,1,3,1,13,At-Risk
15423.0,39,1,43.5,3,1,1,31,About to Slip
15424.0,255,2,383.34,1,3,2,13,At-Risk
15426.0,20,5,1404.07,4,4,4,44,Loyal Customers
15427.0,34,3,1430.54,3,3,4,33,Need Attention
15428.0,16,1,93.78,4,1,1,41,Promising
15429.0,27,2,397.35,4,3,2,43,Potential Loyalists
15432.0,24,1,171.19,4,1,1,41,Promising
15433.0,214,2,533.3,1,3,3,13,At-Risk
15434.0,9,5,1041.48,5,4,4,54,Champions
15435.0,23,1,149.29,4,1,1,41,Promising
15436.0,13,3,1067.75,5,3,4,53,Potential Loyalists
15437.0,263,1,200.16,1,1,1,11,Hibernating
15438.0,132,1,156.58,2,1,1,21,Hibernating
15440.0,55,3,383.68,3,3,2,33,Need Attention
15442.0,249,1,594.0,1,1,3,11,Hibernating
15443.0,2,7,3213.59,5,5,5,55,Champions
15444.0,10,2,1411.21,5,3,4,53,Potential Loyalists
15445.0,265,1,113.5,1,1,1,11,Hibernating
15447.0,331,1,155.17,1,1,1,11,Hibernating
15448.0,313,1,494.64,1,1,3,11,Hibernating
15449.0,27,3,974.52,4,3,4,43,Potential Loyalists
15450.0,31,1,429.84,4,1,2,41,Promising
15452.0,30,3,528.48,4,3,3,43,Potential Loyalists
15453.0,2,7,1371.77,5,5,4,55,Champions
15454.0,363,1,179.1,1,1,1,11,Hibernating
15456.0,284,3,434.59,1,3,2,13,At-Risk
15457.0,263,1,237.07,1,1,1,11,Hibernating
15458.0,26,1,161.64,4,1,1,41,Promising
15460.0,355,1,214.26,1,1,1,11,Hibernating
15462.0,95,3,234.6,2,3,1,23,At-Risk
15463.0,30,1,126.14,4,1,1,41,Promising
15464.0,339,1,1044.65,1,1,4,11,Hibernating
15465.0,20,18,7354.62,4,5,5,45,Loyal Customers
15466.0,86,1,334.53,2,1,2,21,Hibernating
15467.0,10,3,524.88,5,3,3,53,Potential Loyalists
15468.0,52,2,467.51,3,3,2,33,Need Attention
15469.0,51,2,538.55,3,3,3,33,Need Attention
15471.0,3,1,454.48,5,1,2,51,New Customers
15472.0,114,1,371.56,2,1,2,21,Hibernating
15473.0,15,7,1771.2,4,5,4,45,Loyal Customers
15475.0,78,1,454.11,2,1,2,21,Hibernating
15478.0,41,2,1399.92,3,3,4,33,Need Attention
15480.0,117,1,905.5,2,1,3,21,Hibernating
15482.0,16,12,10879.76,4,5,5,45,Loyal Customers
15483.0,162,4,225.26,2,4,1,24,At-Risk
15484.0,2,4,3590.41,5,4,5,54,Champions
15485.0,31,3,2564.5,4,3,5,43,Potential Loyalists
15488.0,93,1,91.32,2,1,1,21,Hibernating
15489.0,23,3,1134.28,4,3,4,43,Potential Loyalists
15491.0,96,6,3100.09,2,5,5,25,Can't Lose
15492.0,29,2,659.46,4,3,3,43,Potential Loyalists
15493.0,33,5,1953.41,4,4,4,44,Loyal Customers
15494.0,22,2,1280.58,4,3,4,43,Potential Loyalists
15497.0,18,2,1262.2,4,3,4,43,Potential Loyalists
15498.0,3,27,13316.4,5,5,5,55,Champions
15500.0,9,4,1131.56,5,4,4,54,Champions
15502.0,16,12,10384.93,4,5,5,45,Loyal Customers
15503.0,363,1,141.04,1,1,1,11,Hibernating
15504.0,82,1,52.83,2,1,1,21,Hibernating
15505.0,53,5,3610.96,3,4,5,34,Loyal Customers
15506.0,23,3,972.08,4,3,4,43,Potential Loyalists
15507.0,172,1,475.86,2,1,2,21,Hibernating
15508.0,190,6,1000.27,1,5,4,15,Can't Lose
15510.0,331,1,250.0,1,1,2,11,Hibernating
15511.0,12,5,900.53,5,4,3,54,Champions
15512.0,156,2,121.0,2,3,1,23,At-Risk
15513.0,34,19,14758.22,3,5,5,35,Loyal Customers
15514.0,13,11,4023.72,5,5,5,55,Champions
15516.0,45,3,62.43,3,3,1,33,Need Attention
15517.0,234,1,267.03,1,1,2,11,Hibernating
15518.0,65,8,1921.55,3,5,4,35,Loyal Customers
15520.0,2,1,343.5,5,1,2,51,New Customers
15521.0,41,8,3000.2,3,5,5,35,Loyal Customers
15522.0,33,2,397.99,4,3,2,43,Potential Loyalists
15523.0,85,1,412.01,2,1,2,21,Hibernating
15524.0,25,1,440.0,4,1,2,41,Promising
15525.0,3,3,734.37,5,3,3,53,Potential Loyalists
15526.0,34,2,148.44,3,3,1,33,Need Attention
15527.0,19,8,2428.53,4,5,5,45,Loyal Customers
15528.0,255,1,229.33,1,1,1,11,Hibernating
15529.0,23,11,3962.6,4,5,5,45,Loyal Customers
15530.0,22,4,1497.31,4,4,4,44,Loyal Customers
15531.0,9,2,1972.39,5,3,4,53,Potential Loyalists
15532.0,26,4,1564.73,4,4,4,44,Loyal Customers
15533.0,20,3,807.57,4,3,3,43,Potential Loyalists
15535.0,174,4,502.9,2,4,3,24,At-Risk
15537.0,164,1,110.92,2,1,1,21,Hibernating
15539.0,8,1,538.46,5,1,3,51,New Customers
15540.0,12,1,213.3,5,1,1,51,New Customers
15541.0,115,1,85.13,2,1,1,21,Hibernating
15543.0,289,1,127.86,1,1,1,11,Hibernating
15544.0,10,9,3546.71,5,5,5,55,Champions
15545.0,55,2,288.97,3,3,2,33,Need Attention
15547.0,8,14,4910.6,5,5,5,55,Champions
15549.0,78,3,1681.46,2,3,4,23,At-Risk
15550.0,5,4,575.63,5,4,3,54,Champions
15551.0,37,1,436.06,3,1,2,31,About to Slip
15552.0,218,1,90.12,1,1,1,11,Hibernating
15553.0,61,1,428.93,3,1,2,31,About to Slip
15554.0,278,1,217.2,1,1,1,11,Hibernating
15555.0,13,16,4794.86,5,5,5,55,Champions
15556.0,25,1,279.77,4,1,2,41,Promising
15557.0,29,1,468.91,4,1,2,41,Promising
15561.0,12,4,800.59,5,4,3,54,Champions
15562.0,352,1,134.55,1,1,1,11,Hibernating
15563.0,23,4,1400.44,4,4,4,44,Loyal Customers
15565.0,51,2,173.16,3,3,1,33,Need Attention
15567.0,19,1,186.01,4,1,1,41,Promising
15568.0,3,3,758.29,5,3,3,53,Potential Loyalists
15569.0,104,5,1375.71,2,4,4,24,At-Risk
15570.0,8,12,4148.82,5,5,5,55,Champions
15571.0,12,4,650.43,5,4,3,54,Champions
15572.0,5,7,2533.42,5,5,5,55,Champions
15573.0,32,2,591.19,4,3,3,43,Potential Loyalists
15574.0,178,4,675.64,2,4,3,24,At-Risk
15576.0,38,1,921.37,3,1,3,31,About to Slip
15577.0,152,3,258.88,2,3,2,23,At-Risk
15578.0,163,1,127.1,2,1,1,21,Hibernating
15579.0,69,2,327.6,3,3,2,33,Need Attention
15581.0,121,13,3675.77,2,5,5,25,Can't Lose
15582.0,25,3,682.91,4,3,3,43,Potential Loyalists
15584.0,24,4,720.86,4,4,3,44,Loyal Customers
15585.0,177,1,455.3,2,1,2,21,Hibernating
15587.0,51,4,913.68,3,4,3,34,Loyal Customers
15589.0,256,3,478.53,1,3,2,13,At-Risk
15592.0,47,1,388.58,3,1,2,31,About to Slip
15593.0,71,1,199.8,3,1,1,31,About to Slip
15594.0,16,5,1771.78,4,4,4,44,Loyal Customers
15596.0,101,5,1406.59,2,4,4,24,At-Risk
15597.0,36,1,324.57,3,1,2,31,About to Slip
15598.0,54,1,240.68,3,1,1,31,About to Slip
15599.0,27,2,761.74,4,3,3,43,Potential Loyalists
15601.0,12,14,6776.56,5,5,5,55,Champions
15602.0,9,9,1297.87,5,5,4,55,Champions
15603.0,79,1,48.48,2,1,1,21,Hibernating
15604.0,53,1,216.39,3,1,1,31,About to Slip
15605.0,37,5,1198.23,3,4,4,34,Loyal Customers
15606.0,62,9,2920.16,3,5,5,35,Loyal Customers
15607.0,337,1,104.76,1,1,1,11,Hibernating
15608.0,29,4,1093.68,4,4,4,44,Loyal Customers
15609.0,185,1,298.48,1,1,2,11,Hibernating
15610.0,52,1,112.46,3,1,1,31,About to Slip
15611.0,10,13,1591.45,5,5,4,55,Champions
15612.0,37,2,195.15,3,3,1,33,Need Attention
15615.0,11,23,10399.74,5,5,5,55,Champions
15618.0,33,4,776.85,4,4,3,44,Loyal Customers
15619.0,11,1,336.4,5,1,2,51,New Customers
15620.0,57,3,1553.18,3,3,4,33,Need Attention
15621.0,5,4,1293.03,5,4,4,54,Champions
15622.0,44,9,3709.56,3,5,5,35,Loyal Customers
15623.0,142,1,301.03,2,1,2,21,Hibernating
15624.0,117,4,588.13,2,4,3,24,At-Risk
15625.0,104,4,1534.26,2,4,4,24,At-Risk
15626.0,75,2,675.8,2,3,3,23,At-Risk
15628.0,5,9,2870.24,5,5,5,55,Champions
15630.0,46,2,1186.35,3,3,4,33,Need Attention
15632.0,16,8,3285.31,4,5,5,45,Loyal Customers
15634.0,18,1,243.55,4,1,1,41,Promising
15636.0,90,2,724.76,2,3,3,23,At-Risk
15637.0,53,1,223.36,3,1,1,31,About to Slip
15639.0,135,1,425.32,2,1,2,21,Hibernating
15640.0,5,15,12416.11,5,5,5,55,Champions
15641.0,106,4,1887.2,2,4,4,24,At-Risk
15643.0,192,3,664.0,1,3,3,13,At-Risk
15644.0,167,4,803.54,2,4,3,24,At-Risk
15645.0,19,1,612.01,4,1,3,41,Promising
15646.0,158,3,447.64,2,3,2,23,At-Risk
15648.0,205,2,639.5,1,3,3,13,At-Risk
15649.0,337,2,816.0,1,3,3,13,At-Risk
15651.0,37,3,646.3,3,3,3,33,Need Attention
15652.0,92,1,337.74,2,1,2,21,Hibernating
15653.0,93,2,877.44,2,3,3,23,At-Risk
15654.0,10,2,922.53,5,3,3,53,Potential Loyalists
15655.0,244,1,560.67,1,1,3,11,Hibernating
15656.0,46,4,748.5,3,4,3,34,Loyal Customers
15657.0,23,1,30.0,4,1,1,41,Promising
15658.0,191,5,1024.1,1,4,4,14,At-Risk
15659.0,44,1,306.45,3,1,2,31,About to Slip
15660.0,26,9,1600.86,4,5,4,45,Loyal Customers
15661.0,318,2,309.8,1,3,2,13,At-Risk
15663.0,107,1,138.14,2,1,1,21,Hibernating
15664.0,51,1,386.43,3,1,2,31,About to Slip
15665.0,169,2,2222.21,2,3,5,23,At-Risk
15667.0,40,1,301.32,3,1,2,31,About to Slip
15668.0,218,1,76.32,1,1,1,11,Hibernating
15669.0,41,4,684.34,3,4,3,34,Loyal Customers
15670.0,297,1,173.05,1,1,1,11,Hibernating
15671.0,19,7,2657.13,4,5,5,45,Loyal Customers
15673.0,89,4,2726.23,2,4,5,24,At-Risk
15674.0,74,5,2446.6,2,4,5,24,At-Risk
15675.0,82,3,323.69,2,3,2,23,At-Risk
15676.0,19,3,3435.76,4,3,5,43,Potential Loyalists
15677.0,50,1,657.23,3,1,3,31,About to Slip
15678.0,53,1,352.7,3,1,2,31,About to Slip
15679.0,25,4,781.28,4,4,3,44,Loyal Customers
15680.0,10,3,1333.68,5,3,4,53,Potential Loyalists
15681.0,26,5,1426.16,4,4,4,44,Loyal Customers
15683.0,118,1,193.75,2,1,1,21,Hibernating
15687.0,9,9,2993.1,5,5,5,55,Champions
15689.0,120,2,254.1,2,3,2,23,At-Risk
15690.0,5,2,239.76,5,3,1,53,Potential Loyalists
15691.0,253,1,136.8,1,1,1,11,Hibernating
15692.0,29,1,191.04,4,1,1,41,Promising
15694.0,1,14,6479.4,5,5,5,55,Champions
15695.0,267,2,409.98,1,3,2,13,At-Risk
15696.0,34,8,2711.11,3,5,5,35,Loyal Customers
15699.0,18,1,309.65,4,1,2,41,Promising
15700.0,173,2,696.68,2,3,3,23,At-Risk
15701.0,3,4,1529.0,5,4,4,54,Champions
15703.0,265,1,211.5,1,1,1,11,Hibernating
15704.0,141,4,2293.62,2,4,5,24,At-Risk
15705.0,202,1,143.1,1,1,1,11,Hibernating
15706.0,64,4,1060.56,3,4,4,34,Loyal Customers
15707.0,36,4,916.98,3,4,3,34,Loyal Customers
15708.0,41,7,3235.25,3,5,5,35,Loyal Customers
15709.0,284,1,133.25,1,1,1,11,Hibernating
15712.0,10,5,1072.36,5,4,4,54,Champions
15713.0,144,2,356.7,2,3,2,23,At-Risk
15714.0,12,2,330.03,5,3,2,53,Potential Loyalists
15716.0,146,4,1101.11,2,4,4,24,At-Risk
15717.0,235,1,150.3,1,1,1,11,Hibernating
15719.0,33,13,5030.07,4,5,5,45,Loyal Customers
15720.0,25,1,598.73,4,1,3,41,Promising
15721.0,12,1,471.4,5,1,2,51,New Customers
15722.0,36,5,2211.21,3,4,5,34,Loyal Customers
15723.0,365,1,190.7,1,1,1,11,Hibernating
15724.0,202,2,218.25,1,3,1,13,At-Risk
15725.0,16,1,415.25,4,1,2,41,Promising
15727.0,17,7,5159.06,4,5,5,45,Loyal Customers
15729.0,213,1,85.0,1,1,1,11,Hibernating
15730.0,66,3,1120.88,3,3,4,33,Need Attention
15732.0,213,2,294.12,1,3,2,13,At-Risk
15733.0,283,1,162.3,1,1,1,11,Hibernating
15734.0,115,2,1339.45,2,3,4,23,At-Risk
15737.0,15,8,1188.12,4,5,4,45,Loyal Customers
15738.0,19,16,4812.42,4,5,5,45,Loyal Customers
15739.0,67,1,449.12,3,1,2,31,About to Slip
15740.0,50,1,154.88,3,1,1,31,About to Slip
15743.0,17,4,775.96,4,4,3,44,Loyal Customers
15744.0,78,1,34.8,2,1,1,21,Hibernating
15745.0,20,4,1094.59,4,4,4,44,Loyal Customers
15746.0,135,1,196.88,2,1,1,21,Hibernating
15747.0,13,3,946.64,5,3,4,53,Potential Loyalists
15748.0,41,1,144.36,3,1,1,31,About to Slip
15749.0,236,3,44534.3,1,3,5,13,At-Risk
15750.0,3,8,2463.05,5,5,5,55,Champions
15752.0,40,7,2626.6,3,5,5,35,Loyal Customers
15753.0,305,1,79.2,1,1,1,11,Hibernating
15754.0,52,3,458.57,3,3,2,33,Need Attention
15755.0,11,6,2364.25,5,5,5,55,Champions
15756.0,62,4,528.01,3,4,3,34,Loyal Customers
15757.0,66,2,714.42,3,3,3,33,Need Attention
15758.0,25,1,205.25,4,2,1,42,Potential Loyalists
15759.0,219,3,253.04,1,3,2,13,At-Risk
15762.0,66,2,583.75,3,3,3,33,Need Attention
15763.0,32,2,1086.92,4,3,4,43,Potential Loyalists
15764.0,89,6,3279.97,2,5,5,25,Can't Lose
15766.0,65,1,315.06,3,2,2,32,About to Slip
15768.0,116,3,621.83,2,4,3,24,At-Risk
15769.0,8,26,56252.72,5,5,5,55,Champions
15773.0,6,1,635.68,5,2,3,52,Potential Loyalists
15774.0,69,1,270.8,3,2,2,32,About to Slip
15775.0,246,1,104.9,1,2,1,12,Hibernating
15776.0,134,1,241.62,2,2,1,22,Hibernating
15777.0,242,4,1047.11,1,4,4,14,At-Risk
15780.0,184,3,475.28,1,4,2,14,At-Risk
15781.0,26,3,345.46,4,4,2,44,Loyal Customers
15782.0,10,3,2614.74,5,4,5,54,Champions
15783.0,11,1,246.3,5,2,1,52,Potential Loyalists
15785.0,33,5,2328.97,4,4,5,44,Loyal Customers
15786.0,47,3,4919.0,3,4,5,34,Loyal Customers
15787.0,27,3,933.26,4,4,3,44,Loyal Customers
15789.0,359,1,351.3,1,2,2,12,Hibernating
15790.0,11,1,218.75,5,2,1,52,Potential Loyalists
15791.0,44,2,1612.69,3,3,4,33,Need Attention
15793.0,15,3,965.61,4,4,4,44,Loyal Customers
15795.0,150,1,610.01,2,2,3,22,Hibernating
15796.0,2,8,2708.61,5,5,5,55,Champions
15797.0,114,4,2207.4,2,4,5,24,At-Risk
15799.0,76,3,884.14,2,4,3,24,At-Risk
15800.0,108,2,696.89,2,3,3,23,At-Risk
15801.0,47,3,1063.95,3,4,4,34,Loyal Customers
15802.0,143,1,451.42,2,2,2,22,Hibernating
15803.0,52,1,415.82,3,2,2,32,About to Slip
15804.0,1,13,4206.39,5,5,5,55,Champions
15805.0,24,17,5488.18,4,5,5,45,Loyal Customers
15806.0,47,3,784.58,3,4,3,34,Loyal Customers
15807.0,51,3,903.9,3,4,3,34,Loyal Customers
15808.0,307,4,3651.27,1,4,5,14,At-Risk
15809.0,37,5,515.77,3,4,3,34,Loyal Customers
15810.0,79,4,1391.98,2,4,4,24,At-Risk
15811.0,23,6,2218.62,4,5,5,45,Loyal Customers
15812.0,108,5,1801.14,2,4,4,24,At-Risk
15813.0,208,2,1303.91,1,3,4,13,At-Risk
15814.0,17,4,1945.33,4,4,4,44,Loyal Customers
15815.0,64,5,2100.6,3,4,5,34,Loyal Customers
15819.0,50,4,1905.45,3,4,4,34,Loyal Customers
15820.0,320,1,206.98,1,2,1,12,Hibernating
15821.0,45,2,570.96,3,3,3,33,Need Attention
15822.0,4,2,885.47,5,3,3,53,Potential Loyalists
15823.0,373,1,15.0,1,2,1,12,Hibernating
15825.0,173,1,532.94,2,2,3,22,Hibernating
15826.0,57,3,1654.31,3,4,4,34,Loyal Customers
15827.0,74,14,1836.09,2,5,4,25,Can't Lose
15829.0,100,2,636.14,2,3,3,23,At-Risk
15830.0,38,1,576.0,3,2,3,32,About to Slip
15831.0,59,3,794.64,3,4,3,34,Loyal Customers
15832.0,255,1,836.79,1,2,3,12,Hibernating
15834.0,71,4,2225.15,3,4,5,34,Loyal Customers
15835.0,45,4,954.09,3,4,4,34,Loyal Customers
15836.0,51,1,137.37,3,2,1,32,About to Slip
15837.0,65,1,391.98,3,2,2,32,About to Slip
15838.0,12,19,33643.08,5,5,5,55,Champions
15839.0,34,3,1048.49,3,4,4,34,Loyal Customers
15840.0,59,2,355.56,3,3,2,33,Need Attention
15841.0,73,4,1224.06,2,4,4,24,At-Risk
15843.0,304,1,118.95,1,2,1,12,Hibernating
15844.0,47,1,130.74,3,2,1,32,About to Slip
15845.0,18,8,3711.77,4,5,5,45,Loyal Customers
15847.0,39,2,389.27,3,3,2,33,Need Attention
15850.0,20,2,234.88,4,3,1,43,Potential Loyalists
15852.0,187,2,160.71,1,3,1,13,At-Risk
15853.0,52,1,110.8,3,2,1,32,About to Slip
15854.0,5,12,2969.12,5,5,5,55,Champions
15855.0,137,5,712.24,2,4,3,24,At-Risk
15856.0,5,27,16143.64,5,5,5,55,Champions
15857.0,19,1,297.0,4,2,2,42,Potential Loyalists
15858.0,16,5,1427.57,4,4,4,44,Loyal Customers
15860.0,41,8,965.16,3,5,4,35,Loyal Customers
15861.0,13,8,3146.92,5,5,5,55,Champions
15862.0,9,4,832.88,5,4,3,54,Champions
15863.0,26,2,68.84,4,3,1,43,Potential Loyalists
15864.0,23,6,1936.32,4,5,4,45,Loyal Customers
15865.0,41,3,895.13,3,4,3,34,Loyal Customers
15866.0,102,1,211.89,2,2,1,22,Hibernating
15867.0,6,15,3810.14,5,5,5,55,Champions
15869.0,278,2,149.64,1,3,1,13,At-Risk
15870.0,33,1,351.44,4,2,2,42,Potential Loyalists
15872.0,15,2,316.25,4,3,2,43,Potential Loyalists
15874.0,64,7,4405.88,3,5,5,35,Loyal Customers
15877.0,2,2,490.33,5,3,3,53,Potential Loyalists
15880.0,370,1,329.03,1,2,2,12,Hibernating
15881.0,313,5,501.39,1,4,3,14,At-Risk
15882.0,199,4,516.36,1,4,3,14,At-Risk
15883.0,3,2,396.48,5,3,2,53,Potential Loyalists
15885.0,93,3,379.35,2,4,2,24,At-Risk
15886.0,61,1,181.09,3,2,1,32,About to Slip
15888.0,81,1,168.31,2,2,1,22,Hibernating
15889.0,157,2,420.07,2,3,2,23,At-Risk
15891.0,227,1,511.68,1,2,3,12,Hibernating
15894.0,254,2,258.25,1,3,2,13,At-Risk
15895.0,150,1,179.17,2,2,1,22,Hibernating
15897.0,195,2,208.59,1,3,1,13,At-Risk
15898.0,2,5,1383.83,5,4,4,54,Champions
15899.0,369,1,56.25,1,2,1,12,Hibernating
15900.0,24,1,337.28,4,2,2,42,Potential Loyalists
15901.0,17,3,351.73,4,4,2,44,Loyal Customers
15903.0,10,7,5126.76,5,5,5,55,Champions
15904.0,9,1,164.68,5,2,1,52,Potential Loyalists
15906.0,20,7,1567.69,4,5,4,45,Loyal Customers
15907.0,4,3,882.72,5,4,3,54,Champions
15909.0,174,1,191.94,2,2,1,22,Hibernating
15910.0,1,8,1228.88,5,5,4,55,Champions
15912.0,179,2,264.62,2,3,2,23,At-Risk
15916.0,17,8,1502.86,4,5,4,45,Loyal Customers
15917.0,248,1,123.1,1,2,1,12,Hibernating
15918.0,191,2,334.23,1,3,2,13,At-Risk
15919.0,20,2,525.69,4,3,3,43,Potential Loyalists
15920.0,155,4,167.5,2,4,1,24,At-Risk
15921.0,173,1,323.03,2,2,2,22,Hibernating
15922.0,374,1,369.5,1,2,2,12,Hibernating
15923.0,373,1,127.08,1,2,1,12,Hibernating
15925.0,195,1,207.15,1,2,1,12,Hibernating
15930.0,68,1,426.63,3,2,2,32,About to Slip
15932.0,5,8,2495.87,5,5,5,55,Champions
15933.0,22,3,1107.46,4,4,4,44,Loyal Customers
15935.0,240,2,416.86,1,3,2,13,At-Risk
15937.0,65,1,145.35,3,2,1,32,About to Slip
15938.0,113,5,404.58,2,4,2,24,At-Risk
15939.0,90,15,6115.01,2,5,5,25,Can't Lose
15940.0,312,1,35.8,1,2,1,12,Hibernating
15942.0,134,1,337.44,2,2,2,22,Hibernating
15944.0,277,1,325.1,1,2,2,12,Hibernating
15945.0,366,1,181.0,1,2,1,12,Hibernating
15947.0,83,1,1708.24,2,2,4,22,Hibernating
15948.0,9,2,955.24,5,3,4,53,Potential Loyalists
15949.0,17,2,364.72,4,3,2,43,Potential Loyalists
15950.0,32,4,1744.71,4,4,4,44,Loyal Customers
15951.0,9,2,708.22,5,3,3,53,Potential Loyalists
15952.0,34,4,781.91,3,4,3,34,Loyal Customers
15953.0,16,8,1657.28,4,5,4,45,Loyal Customers
15955.0,25,14,4416.26,4,5,5,45,Loyal Customers
15957.0,32,1,428.89,4,2,2,42,Potential Loyalists
15958.0,75,1,104.35,2,2,1,22,Hibernating
15963.0,20,2,470.76,4,3,2,43,Potential Loyalists
15965.0,18,4,808.87,4,4,3,44,Loyal Customers
15967.0,24,2,397.68,4,3,2,43,Potential Loyalists
15969.0,3,3,666.1,5,4,3,54,Champions
15970.0,304,1,314.1,1,2,2,12,Hibernating
15971.0,18,12,4199.85,4,5,5,45,Loyal Customers
15973.0,367,1,307.82,1,2,2,12,Hibernating
15974.0,40,7,3442.15,3,5,5,35,Loyal Customers
15975.0,85,1,371.01,2,2,2,22,Hibernating
15976.0,166,2,427.64,2,3,2,23,At-Risk
15977.0,18,2,1054.73,4,3,4,43,Potential Loyalists
15978.0,78,1,1098.78,2,2,4,22,Hibernating
15980.0,89,3,2398.86,2,4,5,24,At-Risk
15981.0,25,8,3408.48,4,5,5,45,Loyal Customers
15983.0,23,4,1465.12,4,4,4,44,Loyal Customers
15984.0,3,10,2780.63,5,5,5,55,Champions
15985.0,124,2,1142.42,2,3,4,23,At-Risk
15986.0,31,1,168.12,4,2,1,42,Potential Loyalists
15987.0,13,7,1432.77,5,5,4,55,Champions
15988.0,20,1,156.78,4,2,1,42,Potential Loyalists
15990.0,45,2,792.11,3,3,3,33,Need Attention
15992.0,4,1,41.99,5,2,1,52,Potential Loyalists
15993.0,9,7,2777.67,5,5,5,55,Champions
15994.0,55,1,414.27,3,2,2,32,About to Slip
15996.0,89,6,1032.58,2,5,4,25,Can't Lose
15998.0,37,5,3080.22,3,4,5,34,Loyal Customers
16000.0,3,3,12393.7,5,4,5,54,Champions
16003.0,30,5,2735.37,4,4,5,44,Loyal Customers
16005.0,13,4,578.71,5,4,3,54,Champions
16006.0,212,1,101.4,1,2,1,12,Hibernating
